trajectoire
21,368.7176514412618,182.94822962369926
22,380.8336103164484,182.99723068040765
23,409.1888719394152,184.66045224717112
24,426.28405172537856,197.6612741709588
25,422.05968358725767,213.22975734863064
26,421.32352468924864,223.23065586503557
27,411.08302740241317,236.8923762020229
28,399.8039025056326,250.15487831057345
29,382.08105862362373,260.38289441380954
30,358.0279316533172,267.00007801833436
31,327.1253285476969,258.12828206278954
32,304.85823426085136,254.07420727664055
33,285.03973750207973,251.09307673433872
34,269.5293005353876,260.4007993628669
35,262.2145398675547,271.55107925655784
36,262.0076511857223,288.27650192870897
37,263.9766090935399,299.96855614968183
38,289.89142092831116,311.8755566289208
39,317.9074549951893,312.9991434688439
40,325.85313157142343,312.99784250098855
41,342.85313157142343,313.99784250098855
42,378.01941932430907,313.9029033784546
43,387.415983790265,317.48637746211693
44,391.10835591617797,328.03528650972044
45,393.0228649482365,343.9697530166612
46,378.45441614054243,346.0298553087159
47,347.0624853574725,346.00039045723554
48,307.0624853574725,345.00039045723554
49,283.3812529073559,345.0145565673019
50,270.3812529073559,343.0145565673019
51,255.0,343.0
52,244.0,343.0
53,226.0,343.0
54,199.44892074344216,343.2145398675547
55,184.91807574961715,335.0985950293971
56,192.2879079042897,326.44583821359805
57,196.0,327.0
58,210.27650192870894,326.9923488142777
59,230.25558724087577,324.46232295993894
60,244.99900109862185,306.9000599380747
61,230.77726977497852,290.72399129319933
62,222.08169713130326,279.11213772345167
63,210.1028193673248,261.1422258243338
64,201.61581334787064,249.54661125365814
bordure_interieure
1,184.39101855215782,248.46052783678024
2,172.52441511752357,232.229156782227
3,166.05299802251258,210.726065723427
4,166.3363907842263,187.19701661611907
5,178.36256239129273,173.75218610810498
6,194.6959432588088,169.00925361312196
7,216.38523447717455,172.60561079455883
8,227.58213428655412,184.9989889105792
9,228.91330181714108,198.9270734888228
10,224.77256769418173,207.49083788671095
11,222.9874210440632,220.3544451004534
12,222.40837299383972,231.64071037233987
13,228.55722337232604,235.2486785660533
14,243.08045020054504,233.94090786400423
15,248.4803436601412,224.8616112211354
16,258.5484208444191,212.3824592147759
17,275.79911920445426,199.5104428142858
18,295.377317873767,192.27063400473128
19,317.79229702750274,185.14804642126273
20,339.84086965578723,181.13621373360988
21,367.2823485587382,173.05177037630074
22,381.1663896835516,173.00276931959235
23,412.8111280605848,175.33954775282888
24,435.71594827462144,194.3387258290412
25,431.94031641274233,214.77024265136936
26,430.67647531075136,226.76934413496443
27,418.91697259758683,243.1076237979771
28,406.1960974943674,257.84512168942655
29,385.91894137637627,269.61710558619046
30,357.9720683466828,276.99992198166564
31,324.8746714523031,267.87171793721046
32,303.14176573914864,263.92579272335945
33,286.96026249792027,260.9069232656613
34,276.4706994646124,267.5992006371331
35,271.7854601324453,274.44892074344216
36,271.9923488142777,287.72349807129103
37,272.0233909064601,294.03144385031817
38,292.10857907168884,302.1244433710792
39,318.0925450048107,303.0008565311561
40,326.14686842857657,303.00215749901145
41,343.14686842857657,304.00215749901145
42,379.98058067569093,304.0970966215454
43,394.584016209735,310.51362253788307
44,400.89164408382203,325.96471349027956
45,400.9771350517635,350.0302469833388
46,379.54558385945757,355.9701446912841
47,346.9375146425275,355.99960954276446
48,306.9375146425275,354.99960954276446
49,282.6187470926441,354.9854434326981
50,269.6187470926441,352.9854434326981
51,255.0,353.0
52,244.0,353.0
53,226.0,353.0
54,196.55107925655784,352.7854601324453
55,175.08192425038285,336.9014049706029
56,187.7120920957103,317.55416178640195
57,196.0,317.0
58,209.72349807129106,317.0076511857223
59,225.74441275912423,315.53767704006106
60,235.00099890137815,307.0999400619253
61,223.22273022502148,297.27600870680067
62,213.91830286869674,284.88786227654833
63,201.8971806326752,266.8577741756662
64,194.38418665212936,256.45338874634183
