trajectoire
107,158.0,348.0
108,162.0,324.0
109,164.0,294.0
110,169.0,267.0
111,175.0,235.0
112,179.0,210.0
113,184.0,178.0
114,188.0,161.0
115,197.0,160.0
116,212.0,161.0
117,225.0,179.0
118,237.0,193.0
119,253.0,205.0
120,273.0,220.0
121,288.0,221.0
122,289.0,219.0
123,296.0,207.0
124,300.0,190.0
125,289.0,173.0
126,272.0,157.0
127,261.0,145.0
128,251.0,129.0
129,247.0,114.0
bordure_exterieure
1,252.9860533294998,97.37319190155196
2,254.96968094236044,75.54979207991711
3,257.95025609142107,52.703537226696916
4,259.9191533043652,39.89550587276298
5,263.39640162597055,22.38152319811575
6,270.91341716182546,14.619397662556434
7,284.800615899628,14.854016664554704
8,303.10846187252315,24.628399670761098
9,322.1742916077539,30.12496934315759
10,334.9695873257791,46.95901565989092
11,343.72753413639293,59.597313120190265
12,352.1902351442279,75.36607541233263
13,353.0015963839864,88.87366199533761
14,351.18754593377855,104.64342863788566
15,345.43180663118306,116.96736394179949
16,339.4921782795935,130.83677478356248
17,331.364373083879,146.12624358719327
18,325.0279927324603,168.47165945496084
19,326.1427037886436,185.18603267878362
20,333.8702310164785,202.81868908231178
21,341.31412366566127,210.21735323593353
22,355.1402835455219,214.9980316652514
23,372.9461162397165,207.070531977141
24,376.9846802371479,185.3911047601176
25,376.96536416335766,171.58750210658647
26,382.8619365099026,147.16686476237663
27,388.8309223285609,122.28925926617255
28,392.54507638570465,107.52596560101189
29,399.72606572342704,105.94700197748742
30,409.08658283817454,105.61939766255644
31,418.7518516302996,115.80125402576736
32,429.34257718012185,123.40929000183831
33,438.1937562691782,137.37841256521276
34,438.0,143.0
35,438.04238598265096,159.3503360445704
36,434.06675130216865,174.18571670449094
37,433.07102893018487,189.1602118166315
38,428.0458124913994,207.32470293231367
39,428.0076511857223,226.72349807129106
40,426.07883998430026,244.11558827468315
41,422.07883998430026,260.11558827468315
42,420.0980390277801,278.0147190112293
43,415.0884327261,295.0637805204151
44,413.1908093889306,316.6319043650381
45,408.0954341299237,327.93017234930176
46,396.4327761385675,329.018764730121
47,380.7220133218169,324.66134505643106
48,379.96378940712987,317.3993380970419
49,378.9929963890556,294.73544932644626
50,377.99756513024454,278.8439783061113
51,377.944414789338,259.25652008031443
52,373.03460633261466,244.04670493502158
53,357.191401848535,233.14401795356414
54,339.2999157329877,235.04925439766072
55,319.4741128449601,238.23852245725297
56,313.26526876132533,241.31057492547689
57,306.01246585886463,243.0984924441462
58,292.57197142127467,245.20826394942878
59,270.5977529631523,255.20065595652366
60,256.50916211328905,257.22743230581824
61,242.04734579835625,264.93788883901516
62,238.18813610872996,280.6413367260827
63,232.07177728082567,298.15583127858594
64,232.00276931959235,318.8336103164484
65,231.12440295800567,332.89159868093896
66,223.09021806634289,353.05446239422525
67,223.0,367.0
68,223.0,384.0
69,223.01097717398156,392.6688637116427
70,221.20598375972574,409.4203549866096
71,229.30085119975448,419.2088710783455
72,244.7066786267936,423.82983641810023
73,260.60206173120963,427.8006008578772
74,276.33138905904985,432.3972479691569
75,279.0078978322736,445.28091982304875
76,277.0824198457684,459.09589523466155
77,273.2319657113213,475.4947262634376
78,267.27956430218615,490.35151984458275
79,261.50014073128307,509.82025997840515
80,254.3635030894983,520.1283973715267
81,251.20839176403098,539.5715426107182
82,242.6465659077402,558.5408107831339
83,235.58380202622206,569.6225592692177
84,214.89138130657315,570.0011799412823
85,201.36809563496186,570.1908093889306
86,182.22514882810836,558.1792127726669
87,168.10264527502923,542.1419759015571
88,161.9325866361647,531.1817157726503
89,164.7549133592306,515.5462208594538
90,168.40408644442311,507.66226644018354
91,183.80662741360433,501.66219877186865
92,194.5056758933401,497.76790730868527
93,221.83350946034253,490.11961456184304
94,231.12648924005418,477.82348836578393
95,240.99275355836568,461.26909460311737
96,231.59807505916777,441.52813366204936
97,218.81815460990296,434.34228448544906
98,202.9706517955822,435.43034510436223
99,192.88576596028253,448.1586837088367
100,187.00525881829282,454.9960612823637
101,176.07129477851146,460.08700634932427
102,162.0482802578324,459.4387997209754
103,150.5817682605877,447.99815095317575
104,149.9499192002322,424.7059036132311
105,156.88762202256675,404.0541114573519
106,159.97033825938863,374.54381760477
107,162.95107116055493,348.69777816182597
